song_id,genre_clean,language,cluster_direct,cluster_pca,cluster_ae,cluster_cvae
SOWIZXE12AB0184B34,dance pop,en,5,6,0,5
SOCDPGF12AB0184D6F,other,en,3,1,4,3
SOOCSJL12A8C134C38,other,en,6,0,4,3
SOEBMHW12AB0183352,other,en,4,1,2,3
SONYUSG12AB018AA7C,other,en,4,5,7,3
SOXRGPQ12A8AE459AE,roots reggae,en,5,4,6,5
SOCCIRN12AB018A7FE,other,en,0,6,2,8
SOIGXES12AB018B150,other,en,9,2,3,6
SOINDRZ12A6701DAF6,other,en,1,8,8,7
SOOJHOT12A8C137024,other,en,2,9,2,3
SODKRQH12A6D227229,other,en,3,7,1,6
SOEYFCZ12AB017D780,other,en,4,6,2,8
SOUVVUV12A8AE48414,other,en,6,5,8,0
SOZIAOG12A6D223AA3,other,en,8,6,1,8
SOUUOSZ12A8C14378D,other,en,2,9,2,7
SODNJFJ12AB0185841,ccm,en,1,8,3,0
SOZYMNW12AB0186BD9,other,en,0,0,2,7
SOCDAIR12A8C131F89,other,en,6,0,2,0
SOKFNSG12A8C1379EA,dancehall,en,5,4,6,0
SOVLLLU12AB0185D84,other,en,1,6,3,0
SOQXUNA12A6D4F9AFB,ccm,en,6,0,0,0
SOCHRGA12AB017D5CE,roots reggae,en,5,4,6,6
SOPMZIK12AB017DEFE,other,en,3,5,2,1
SOEGWUQ12A5891CC6F,other,en,8,7,9,6
SOLMLUW12AB017D7E0,other,en,3,1,0,1
SOYKTQM12AC468D0F9,other,en,4,5,1,7
SORPSAN12A8C1361CE,other,en,3,1,5,5
SOOBNCY12AB0182457,progressive house,en,5,3,3,8
SOCPSBZ12A6D4F43ED,other,en,4,1,2,3
SOEKNBA12A6D4FD71E,blues-rock,en,6,5,5,0
SOWYXJC12A8C13B81E,other,en,7,7,9,8
SORJVDO12AF72A1970,other,en,1,8,9,6
SOQXTRG12A6D4F898E,other,en,1,6,2,6
SOGRUJA12AB01859FF,other,en,3,1,2,0
SOJGTKX12AB0188C94,other,en,1,8,8,6
SOMTZGM12AB0187CA0,other,en,0,0,4,3
SOSQCCK12AB0186B7C,other,en,8,6,3,8
SORXJPI12A8C13342A,blues-rock,en,6,7,9,4
SODGEOZ12A6D4FD9F3,blues-rock,en,8,7,8,8
SOHASWL12AB018352B,other,en,6,1,5,6
SOKVDQW12A6D4F8C62,other,en,4,5,2,0
SOGYDBB12A6D4F7D81,other,en,8,7,8,8
SOXJOMM12A6D4F8673,other,en,5,4,6,3
SOKDRIH12AB0182247,blues-rock,en,2,9,5,0
SOGQJCQ12AB0188A27,other,en,9,6,0,7
SOSMWDQ12A6701E981,other,en,8,7,9,6
SOIKYFC12A6D4F9864,other,en,7,3,3,8
SOCXRMP12AB018578E,roots reggae,en,8,6,6,9
SOKSRWI12A8C146997,other,en,8,7,9,8
SOKXUNU12A8C131CD6,other,en,8,7,8,1
SOODZJJ12A8C142894,other,en,5,6,3,8
SOIGESI12AB0184722,other,en,9,3,3,1
SOEQJUL12A6701D4CE,other,en,0,0,4,7
SORWKHR12A8C141015,other,en,3,1,8,7
SOYTMRC12A6D4F5B58,other,en,6,7,9,7
SORQBLL12AB0184523,country rock,en,6,0,4,5
SODCRFM12AB0187CB9,country rock,en,8,7,1,0
SOBDXNG12A8C139A47,other,en,2,9,2,3
SOYLZHL12AC468A32E,other,en,5,0,6,4
SOCCQAW12A6701DB28,latin jazz,en,8,6,2,7
SOETTKO12A8C138FE1,other,en,0,1,5,8
SONSEVZ12A6D4FAB2E,other,en,5,0,6,1
SOPKDKM12A8C135765,other,en,0,6,2,3
SOWMYEK12A8C141C1C,other,en,0,0,2,7
SOMMCPU12AB018AA2C,hip hop,en,7,4,6,2
SOXGJTM12AB017E948,other,en,0,0,4,7
SOHLMXE12AB018C4D0,gangster rap,en,5,4,6,1
SOXTICT12A8C136043,post-grunge,en,8,8,1,8
SOXZMDS12A8C1354C7,other,en,0,0,0,0
SOKOYCF12AB017AF6D,other,en,6,7,9,1
SOHPWUL12A6D4F93B1,other,en,1,8,1,8
SOAXEJI12A6D4FCE3E,blues-rock,en,4,7,9,4
SOFYIDZ12AB0180A2B,other,en,8,7,9,4
SOXNERI12A6701E92E,blues-rock,en,5,7,9,6
SOWXKUV12A58A80BB4,dancehall,en,5,4,6,0
SOZCOAI12A8C1332A9,other,en,0,1,5,5
SOEXXVM12AB018697B,other,en,4,6,3,8
SOJPAJO12AB017BFD2,latin jazz,en,0,6,3,3
SOIBRVU12A6D4F98A4,blues-rock,en,8,7,5,8
SOMMFNR12AB01888BC,other,en,2,5,2,3
SOBSVDV12AB0186089,other,en,7,3,3,3
SOFHTFD12A8AE47A17,other,en,1,8,1,8
SOKWINH12A8C136EA1,chanson,en,0,0,4,1
SORJXEE12AB018F69F,other,en,0,0,2,7
SONQGFP12A6D4FAEAF,country rock,en,0,7,9,2
SOQJJVP12AB01868CB,other,en,3,1,0,1
SOSBGOF12A6D4FB506,other,en,9,2,7,8
SOYBNOK12AB018B3C3,other,en,2,9,5,0
SOGYTNT12A6D4F906F,dancehall,en,5,4,6,8
SOEFBHK12A8C1350A0,other,en,8,5,0,7
SONOVXO12AB01877FE,country rock,en,6,0,4,4
SOITISS12AB018667D,other,en,9,4,6,0
SOUWYFC12AB0181DAD,other,en,5,0,8,3
SOGQWZF12A8C13DDDD,other,en,9,2,7,2
SOLOEUN12AC95F02CE,gangster rap,en,9,2,6,8
SOBOKKZ12AB0186EDD,other,en,7,3,2,7
SOHFJRL12AB0185571,gangster rap,en,9,4,6,9
SOUGZRZ12A81C21052,other,en,1,8,1,6
SOJDGAU12AB0181EB5,other,en,5,3,3,0
SOTXMJG12A81C22F8E,other,en,7,3,3,3
SOPFNDA12AF72A2A54,ccm,en,4,5,0,5
SOBGYQD12A67ADC8F9,other,en,8,6,7,8
SOIAJUT12A8AE4888C,pop rock,en,9,4,0,6
SOBARGP12A58A7B1D9,other,en,8,8,1,6
SOADDSQ12AB01807A8,other,en,4,1,5,4
SOBMYJF12A8C141AD2,ccm,en,4,5,4,7
SOYWXIK12AB017C22B,blues-rock,en,8,6,2,0
SORXMXJ12AAA15D02E,other,en,9,3,3,6
SOWAAYI12A6701C186,other,en,6,0,2,3
SOBLUQR12A67021450,other,en,8,8,8,8
SONGPXG12AB0184A31,other,en,9,6,7,8
SODCZSU12AB018306C,other,en,0,1,4,3
SOEKGLO12A8C1363DE,other,en,6,1,5,3
SORFVTH12A58A7D001,other,en,4,5,0,5
SOVENLZ12A8C13F7DE,other,en,4,5,3,7
SOACEBF12A8C141362,other,en,4,5,2,0
SOAEGMV12A8C1455F2,other,en,8,6,8,8
SOWVNTY12A8C14508F,other,en,2,9,2,0
SOUHWIX12AB0189BB8,other,en,4,5,2,3
SOBZCAE12AB017F002,other,en,8,7,8,5
SODBINY12AB017DAC4,other,en,5,3,3,3
SOIHVRS12AC468AC2E,other,en,3,1,4,0
SODVPYI12AB017B0D2,other,en,6,5,2,3
SOBTJCY12A8C137956,other,en,2,9,2,3
SOUALQN12A6D4F98AA,other,en,9,3,3,0
SOFBSQK12AB01888C6,other,en,7,3,6,6
SORYKRN12A8C13CFC5,other,en,5,6,3,0
SOPSCFO12AB0189541,other,en,3,1,7,7
SOQXKUW12AC9072842,other,en,9,6,0,1
SOKNQNE12A8C146767,other,en,7,3,3,7
SOKETSC12AB017B56C,other,en,3,1,5,7
SONUHEM12AB01899D0,other,en,9,4,3,8
SOMHXLM12AB0184608,other,en,7,3,3,9
SOUDJLX12AB0181ECE,other,en,7,3,3,0
SOJBLJQ12A67ADAF0F,other,en,1,8,8,0
SOGAEXV12A8C138122,gangster rap,en,9,4,6,3
SORHBPD12A8C1434B6,other,en,6,5,9,1
SOSYKKS12A8C1388DF,other,en,7,3,2,7
SOCKUUJ12A6D4FA41C,other,en,1,8,1,6
SOYXXMC12A8AE45E55,other,en,4,5,2,7
SOZEFPO12AB0184AEC,other,en,6,7,8,4
SOICYYA12A8C136A31,other,en,4,5,2,3
SOGPTOQ12A6D4F7FCC,other,en,2,9,2,3
SODDUKA12AB0187DF4,other,en,4,5,4,7
SOHBIKA12AB01857DB,other,en,5,4,6,5
SOWWAKW12A8C13B507,other,en,9,2,7,8
SOXQZOE12A8C137367,dance pop,en,9,6,0,5
SOIOVEN12AB018606D,other,en,8,6,3,8
SOGMPPO12AB0185916,blues-rock,en,2,5,5,8
SOJGZUS12AB018591F,other,en,4,5,2,7
SODXECL12A8C142265,other,en,7,3,3,6
SOOUEFP12A81C2272E,other,en,7,3,3,8
SOHSKIN12AB01842A1,other,en,7,3,6,2
SOEIWHD12AB018D0A9,other,en,4,7,1,4
SOBYBZS12AB018774D,other,en,1,3,3,1
SOTJZBJ12A8C143A71,other,en,1,8,9,6
SOAOXTG12A67021AA7,other,en,9,4,6,3
SONFWUQ12AB0185971,other,en,2,9,2,1
SOSHODU12A6D4F87B7,chanson,en,0,6,4,2
SOPQKMQ12AB017AF79,latin jazz,en,7,3,3,6
SOKWNWI12A8C13383F,latin jazz,en,6,5,2,3
SOKELFE12A6D4F7911,hip hop,en,5,4,6,2
SOBANXX12A8C1388F9,other,en,1,8,8,8
SOFJCSH12A81C20934,other,en,2,9,2,3
SOBLOJA12A6D4FA128,latin jazz,en,6,5,0,4
SODMQNG12AB0187811,chanson,en,9,6,7,4
SOEBVZQ12AB01869D3,other,en,2,1,5,0
SODMJKG12A670202EB,other,en,8,8,1,8
SOGUDEQ12A6D4FAB25,ccm,en,4,7,0,3
SOAKCBR12A6D4F6D04,other,en,8,6,6,5
SOFFIQX12AC960DA6E,other,en,9,4,6,6
SOMMALW12A58A79E93,country rock,en,6,6,4,6
SOLXJIL12AB01889FA,power pop,en,4,7,9,7
SOAKAPR12AB01845BE,other,en,9,2,6,8
SOZUZPV12AB017DB9B,other,en,1,8,8,7
SORANXJ12A8C142F90,other,en,9,2,2,0
SOXTNNM12AB0182462,other,en,5,4,6,6
SOXHKRT12A6D4F89C8,other,en,2,9,2,7
SOQHAXR12A8C142BC7,other,en,2,9,2,1
SOFNXKP12AB0188C0D,other,en,8,6,2,3
SOJLDSP12A8C1350D8,latin jazz,en,0,0,2,6
SOZZVMW12AB0183B52,other,en,1,8,8,8
SOPEGIG12A6D4F8CAB,pop rock,en,4,7,9,4
SOZLSBK12A6D4F87B8,other,en,3,1,4,6
SOHUEFC12A8AE4827A,other,en,7,3,0,7
SORJVVF12AAF3B1F63,other,en,3,6,3,8
SOHRTAR12A8C13FC87,other,en,4,5,3,7
SOTLACM12A8C132954,other,en,4,0,2,1
SODYMIJ12AB018C2D5,blues-rock,en,0,7,5,7
SOONBLX12AC468AA6B,other,en,0,7,9,8
SOAIGNB12A67020200,other,en,0,0,2,1
SOMYYQD12AB0184CE2,other,en,6,0,5,7
SOKAVIC12AF72A4556,other,en,9,4,6,7
SOIXAJN12AB0183EE3,other,en,8,3,3,8
SOAEXGD12A6D4FB738,chanson,en,6,0,0,4
SOCQAEO12AB01825BC,other,en,7,3,0,7
SOIMDST12A6D4FB995,other,en,2,9,7,7
SOOTFBM12A6D4FCD69,other,en,4,5,2,1
SOOFIJM12A8C1359D1,other,en,3,1,7,4
SOGVZCB12AB0180FC0,other,en,5,6,2,7
SODNBYJ12A58A78504,other,en,4,5,4,1
SOBQRZJ12A6310E1F8,hip hop,en,5,4,6,5
SODKSMV12A6D4F6922,other,en,8,6,3,6
SOQAJLA12AB018251A,chanson,en,4,5,2,1
SORGBYP12AB0182E4F,other,en,7,3,3,1
SOMXUFQ12AF72A0646,country rock,en,1,8,9,8
SOIYEXL12AC9074DD1,hip hop,en,9,4,6,1
SOSVWFQ12AC95F0272,other,en,7,3,3,1
SOWAJLH12AB017C2EC,other,en,1,8,1,8
SOLIBHA12AB018800D,other,en,8,6,4,6
SOVEQUY12AB0186A16,other,en,3,1,7,3
SOHJEIX12AB017F997,country rock,en,8,7,9,6
SOCOTGR12AB01869CF,other,en,4,5,2,7
SOJEWQG12AB018BD74,other,en,4,5,4,6
SOXWXPG12A6D4FE1EA,other,en,1,8,1,8
SOEJCCJ12A58A7AF1D,other,en,4,5,2,3
SOQQDXF12A8C1416F4,other,en,4,5,0,0
SOFKJVX12A8C134B03,other,en,5,6,3,8
SOYEDIE12A8C142C36,hip hop,en,9,4,6,7
SOMEEAR12AAF3B3F86,other,en,3,1,5,0
SOHBHNO12AB018662A,other,en,7,3,3,5
SOOCIQX12A6D4F92D3,other,en,6,0,0,7
SOABVWD12A58A7C3FF,other,en,0,0,2,7
SOCHBAR12AB0187BA9,dance pop,en,5,6,0,5
SOCHVFS12AB0181009,gangster rap,en,9,4,6,5
SORSGFJ12AB0189573,other,en,9,6,2,7
SORDDBO12A58A7EE4B,other,en,3,1,5,7
SOBUHSM12AB0181ED6,other,en,8,7,9,7
SOLZKMN12A81C1FEBF,other,en,4,5,2,1
SOFCFSC12B0B80ACDB,other,en,5,0,8,7
SOFFNXS12A8C131D32,roots reggae,en,9,4,6,8
SOTBWWI12A8C1426BE,other,en,5,0,2,7
SOCBEPX12AB01829AE,chanson,en,5,6,2,8
SONTDAI12AB017AD5E,other,en,8,3,2,7
SOLJYFW12A8C13F85C,other,en,4,5,2,3
SOPQDEG12A6D4F8EAC,post-grunge,en,0,0,9,5
SOQJLWY12AB0180839,other,en,8,7,9,5
SOCNIVN12AC3DF98D2,chanson,en,3,1,4,5
SOTQOSY12A67021C2D,other,en,5,4,6,6
SOFIUCS12AB01896AD,other,en,4,3,3,7
SODYMGA12A8C142925,other,en,8,7,5,6
SOMBRML12AB018BAB8,other,en,7,3,3,7
SORRXCI12A8135828A,ccm,en,8,7,0,6
SOAPIHC12A6D4F5FD5,other,en,5,8,8,8
SOCMRCQ12A8C140094,other,en,0,0,9,4
SOORPUL12A58A7A6E7,other,en,1,8,1,0
SOCYVUM12AB01822C0,heavy metal,en,8,7,9,6
SOENCQG12A8C13599B,country rock,en,0,3,2,4
SOCKDUL12AC9097E13,other,en,2,9,7,3
SOLETWK12AF72A1079,roots reggae,en,8,4,6,7
SOWEVAT12AB0187AE7,other,en,2,9,2,1
SOBKDCU12A6D4F80F6,other,en,9,6,0,1
SORTKRB12A8C131EF0,other,en,0,5,2,7
SOYUIMG12A8C135784,other,en,0,0,2,1
SOPZQHN12A6D4F84CA,other,en,8,2,6,3
SOJBAZO12AC4687571,other,en,8,6,8,7
SOIOUIR12AB017ED30,other,en,4,5,2,3
SOEXULP12AB0186514,other,en,2,1,5,0
SOJVIWA12AB0189127,other,en,4,5,2,1
SOBSGAZ12A8C13A351,other,en,0,0,2,3
SOTQZTJ12AB0183192,other,en,2,9,2,3
SOFCKEK12A8AE46966,other,en,0,0,6,5
SOPGEJZ12AB0184A18,other,en,1,4,3,4
SOAQCNA12AB01848DD,other,en,7,3,2,3
SOIIZQG12A58A7A753,other,en,5,3,3,7
SONAYZR12A8C144497,other,en,4,5,4,3
SOSIXEN12AC4689235,other,en,8,7,9,7
SORNZLS12AB018E4AB,other,en,9,2,7,8
SOECFGK12A8C13A8AE,other,en,4,5,4,3
SOAKDLX12A67ADAFC5,other,en,0,0,3,0
SOYUUDD12A6D4FB7B4,other,en,0,1,5,7
SOYIZXR12A8AE4633F,other,en,8,6,3,8
SOESSSK12A8C1454D4,other,en,9,4,7,6
SOCALOE12A8C134F6A,other,en,4,5,2,0
SOTVTCG12AB018ABEB,blues-rock,en,1,7,1,9
SOOJZFE12A8C136655,other,en,4,5,9,1
SOJMQQX12AB0185046,other,en,1,8,8,8
SOSZAQZ12A8C139FD8,other,en,7,3,3,1
SOXNUWK12A8C140027,other,en,1,8,1,6
SOJOMPY12AB01841A3,other,en,6,5,2,3
SONLHUA12A8C14470A,other,en,6,0,4,3
SOJTWAZ12A8C144E69,other,en,0,0,4,3
SOVGRWF12A8C144940,other,en,6,0,4,8
SOGDSYD12AF72A0F02,blues-rock,en,8,7,5,8
SOVGIQD12A6701F668,gangster rap,en,8,4,6,9
SOIUTCL12AB0188849,other,en,8,7,9,8
SOUPQOK12A6D4FDC9E,other,en,0,1,7,7
SOFWUBT12A8C13A9C7,gangster rap,en,9,4,6,5
SORWUTQ12A8C1465BC,other,en,3,1,4,8
SOJQYBG12AB018B656,other,en,8,6,3,0
SOLDRGH12A8C131F5D,other,en,2,9,5,1
SOCBRFS12AB01825FA,other,en,2,9,7,3
SOZQBLB12A8C141242,other,en,6,5,0,0
SOCEIHL12A8C13BDF5,other,en,1,8,5,6
SOXNYJQ12A8C13502D,pop rock,en,5,7,0,7
SOCPHKW12AB0182D36,other,en,5,8,8,6
SODRQHM12A8C1343AD,other,en,8,7,8,8
SOLSWKN12AB018510E,other,en,0,0,2,0
SOJQGPD12A8C13AD3D,other,en,2,5,4,3
SOKPGFN12A8C143481,other,en,2,9,2,3
SOQDTSH12A6D4F9A5B,other,en,6,6,2,8
SOIRWHR12AAA15FCC6,other,en,1,8,3,7
SOEIVEC12A8C139DDA,other,en,1,8,8,6
SOQHTUT12A8AE475F2,other,en,6,0,0,3
SOBDLAF12AF72A69D7,ccm,en,5,4,3,6
SOWAJLC12A8AE46C42,other,en,0,0,3,8
SORYNFW12A5891EC23,other,en,8,6,2,6
SOHPXSL12A8AE47FCB,other,en,8,7,9,8
SOAZHOK12A8AE46E45,other,en,8,6,0,3
SOZPTVU12A6D4F8B4D,other,en,8,8,1,1
SOCSAVL12A6D4FAC37,blues-rock,en,6,7,3,8
SOQLRND12A6D4FD162,other,en,1,8,9,5
SOYCJFP12AB017B7C4,pop rock,en,4,7,2,0
SOAFTRY12A6D4F81C7,other,en,9,8,9,8
SOAVNNL12A8C145B33,ccm,en,0,7,0,1
SOFKEDR12A8C13D381,gangster rap,en,5,4,6,7
SOLYCWK12A6D4FEDC2,pop rock,en,5,7,9,0
SOSULYS12A8151CC9D,blues-rock,en,4,7,9,3
SOPRWZO12AAF3B45DB,other,en,1,3,3,8
SODHUER12AB018859B,other,en,0,0,3,5
SOSHGBG12A8151BD89,post-grunge,en,1,8,9,6
SOLLROO12AB0188D51,other,en,1,8,8,4
SOJNQGL12AAF3B27B2,latin jazz,en,5,5,2,1
SOLQRVZ12A67ADAD17,other,en,1,8,8,6
SOTRAIA12A8AE47465,heavy metal,en,9,4,8,8
SOIUXYS12AB0187595,hip hop,en,9,4,6,0
SOHCLHZ12AB0181C44,other,en,7,4,6,5
SOHWCXW12A6D4F801E,other,en,9,4,2,7
SOQUXJK12AAF3B22A1,chanson,en,8,6,7,1
SOLCKMT12AB018874F,other,en,3,1,5,6
SOOTAPN12A8C140C40,other,en,0,7,9,3
SONFUJU12A8C136ED9,other,en,6,5,8,8
SOMRYSL12AB01852A8,other,en,4,7,9,0
SODMWLE12AB018DEA8,other,en,1,8,1,0
SONLWDJ12AF72A2C9C,gangster rap,en,5,4,6,5
SOQJYTI12A8C136FA9,other,en,8,7,9,1
SOQWHUD12AB0181D02,other,en,2,9,2,1
SOCBMSI12A8AE49124,chanson,en,4,5,2,7
SOPUKRF12A8C137FF4,other,en,2,9,2,1
SOHDIHR12A6D4F913F,other,en,2,9,2,3
SOPOWPY12A8C13A4D0,other,en,9,6,3,0
SOCLIXD12A58A7B60D,ccm,en,8,6,0,1
SOLAFZG12A8C135358,other,en,7,3,3,3
SOHPCSX12A8C13F224,hip hop,en,9,4,6,5
SOYINSW12B0B80BEBD,other,en,6,7,9,7
SOUQDHF12A8C13B70C,dance pop,en,7,3,0,9
SOXXPIC12AB017EA44,other,en,8,7,9,6
SOHGJTR12A6D4FB972,roots reggae,en,9,4,6,9
SOZHYMW12AB017E8EE,other,en,1,8,8,8
SOOWOMX12AB018844A,country rock,en,2,5,5,3
SOTFFCM12A8C140BC2,other,en,6,0,4,8
SOFRDRA12A8C1419D9,other,en,4,5,2,3
SOFWODZ12A6701DE58,other,en,9,4,6,5
SOIOOCV12AB01850B9,other,en,2,5,5,6
SOPLCDD12A8C13599C,other,en,7,3,2,7
SOARJEA12AB0188123,other,en,7,3,3,0
SOIQGQN12A8C1461C8,other,en,0,6,2,3
SOLMIOU12A8C140A4A,other,en,0,5,8,3
SOSDWNM12A8C140DCC,other,en,6,7,9,6
SOYYHWG12AC3DF9F08,other,en,8,7,9,8
SOYGWIK12AB017F613,other,en,2,0,1,0
SODXXLK12AB017E7AB,other,en,6,5,5,6
SOOHEFF12A6D4F68A6,heavy metal,en,8,7,8,4
SOTSOTJ12AB01872E4,chanson,en,1,8,3,6
SONNXJI12A58A7AD05,other,en,6,6,6,0
SOCOMAW12AB017EE59,other,en,3,1,7,8
SOZTNUV12A58A7FCB5,dance pop,en,7,6,0,5
SOWLLSW12AB0184EE8,other,en,8,6,3,3
SOUMIYO12A6D4FD73C,other,en,0,0,3,3
SOPOSOZ12AB018C568,other,en,3,1,0,3
SOKUWZA12AB017FB9B,other,en,0,1,2,3
SOQKAFW12A67ADA4C6,gangster rap,en,9,4,6,1
SOBTTPI12A8C1406EF,other,en,5,0,2,8
SOVUNDW12A58A7AF38,progressive house,en,7,3,3,9
SOIQENV12A8C133A29,other,en,6,1,4,7
SOHOOPX12A58A7951E,other,en,8,3,3,6
SOHYKZG12A6D4FAF0A,ccm,en,6,0,0,5
SOZLPXW12A6D4F80FE,other,en,5,8,1,3
SOACEXG12AC468D8FB,other,en,7,3,3,7
SOHYVTD12A8C130A40,dance pop,en,4,0,2,3
SOBQKAH12A8C1362DF,chanson,en,8,1,7,3
SOPQTWV12AC3DF9853,other,en,6,0,2,3
SOJZOST12A8C139DA4,other,en,8,6,2,7
SOEMIKT12A8AE4884B,roots reggae,en,5,4,6,1
SOORZRU12AC468A12D,chanson,en,3,1,7,6
SOSDYAS12AB0180457,power pop,en,6,7,8,7
SOBPRXH12AB01824D8,blues-rock,en,6,7,5,6
SOSFYHJ12A8C13AF10,other,en,9,7,7,8
SOGXADW12AB0183042,hip hop,en,5,4,3,0
SORLFPE12A6D4F2B84,other,en,6,0,8,6
SOESVVP12CF5F8799A,other,en,4,5,0,1
SOIDGDW12AB01803DA,other,en,2,9,5,7
SONRSJX12AB018CBB4,other,en,5,4,6,8
SOQRQYT12AB0185674,other,en,1,8,9,7
SOUJYWU12AB017EF43,other,en,4,0,2,3
SOYUYJC12A8C13799E,other,en,8,6,3,8
SOJMOHG12A8C141AA7,other,en,1,8,8,8
SOODGCM12A8C136BEB,other,en,3,1,4,0
SOCROGM12A8C140561,other,en,6,1,7,7
SOAAZHH12A58A7B384,other,en,3,1,9,7
SOOVLAA12A6D4FB16B,hip hop,en,0,0,8,0
SOJKTJG12AB0182516,hip hop,en,1,4,6,5
SOMRUQD12AC468EF9C,blues-rock,en,8,6,5,8
SOFUZPW12A8C13DEEB,other,en,3,1,5,4
SOSPUHC12A58A7C54E,other,en,7,6,6,8
SONHRBI12A6D4F9B05,other,en,4,5,2,7
SOQFJSD12A8C13FEEA,other,en,2,9,2,4
SOPOEHR12A8C13D801,other,en,6,0,4,7
SOWMHYX12AB0188761,other,en,1,8,8,8
SOMTHTV12A8C13F714,other,en,8,7,1,6
SOOGBFB12AC4688DF4,other,en,0,0,4,7
SOFSBTM12AB017BE1C,other,en,3,1,6,0
SOJJUSO12A8C13A71A,post-grunge,en,5,7,1,8
SOFOAIA12A8C136186,other,en,1,8,9,8
SOFJDJH12A8C136932,other,en,4,5,7,6
SOQIRNJ12AB0187772,other,en,2,9,2,7
SOTKIJC12AB017C558,other,en,2,1,5,3
SOIBNUC12A8C140158,blues-rock,en,1,7,9,7
SOMEYFE12AB018BA5B,country rock,en,4,7,2,8
SOWAVGA12A58A7A6A2,progressive house,en,7,3,3,9
SOAHOBN12AB01835BF,other,en,7,3,3,7
SONELCM12A8C14114B,blues-rock,en,8,7,5,8
SORCJFO12A6BD54EBD,other,en,8,0,2,1
SOOYLGJ12A58A7B465,other,en,1,8,1,6
SOMDZTP12AB018672C,other,en,5,8,8,6
SOTXLKT12A8C144768,other,en,7,3,3,3
SOEEESC12AB01835B1,other,en,5,0,8,7
SOVXQVR12A8C132852,power pop,en,1,8,8,5
SOUBXTR12AB0186DF5,other,en,8,8,1,4
SOHJLBS12AB018B305,other,en,5,6,2,3
SORUXNU12A67AE1311,other,en,8,6,3,8
SORELXV12A8C13BF00,dancehall,en,5,4,6,0
SOTQUUI12A8C1390F0,chanson,en,6,6,7,3
SOBBGMF12AB018758C,other,en,1,6,4,0
SOXCLCB12AB01829E2,latin jazz,en,5,6,3,6
SOUJZUN12AB0183A9B,other,en,7,3,3,3
SOBQXVB12A8C138200,other,en,1,8,9,6
SOYTTHD12A6D4FACA0,other,en,2,9,7,6
SOQVHOW12AC46885EE,other,en,8,6,3,3
SOONKCD12AB018353D,other,en,1,6,3,8
SOSYYND12AB0186F9A,other,en,8,8,1,8
SOGTWZP12AB018545B,other,en,0,0,2,1
SOHIWMI12AB017C48B,other,en,6,0,2,1
SOEMXXF12A6D4F932C,other,en,4,5,2,3
SODHZNC12A8AE47F36,other,en,8,3,2,7
SOPWSJD12A8C134A1A,other,en,4,5,0,3
SOGXXTV12AB018B61D,other,en,0,0,2,3
SOMBZVH12A6D4FC797,other,en,0,0,3,8
SOZDQJS12A8C131CCB,other,en,4,5,9,8
SOLDQOV12A6D4F5BBB,other,en,4,5,3,3
SONZTSK12AB018C5A1,other,en,9,4,5,6
SOHQASI12A58A78CDC,other,en,7,6,8,6
SONNELS12AB018048F,other,en,6,0,2,7
SOZMXUV12AF72A507A,other,en,8,6,0,1
SOOQGOK12AB0185F23,other,en,5,6,3,0
SOJKRUL12A8C137034,dancehall,en,5,4,6,9
SOGSSOW12AB0189E3E,other,en,6,7,5,0
SOMORVY12A8C144093,other,en,1,3,3,1
SOYHENM12A8C13BEAD,other,en,5,7,8,7
SOAASSD12AB0181AA6,other,en,4,5,2,3
SOCIAAX12A58A7CEDB,other,en,5,7,9,4
SOUPVWK12A6310EF7A,other,en,8,7,8,6
SOKAJCZ12AB0186428,other,en,1,8,3,6
SOMCYNS12A58A7B8BE,other,en,8,4,6,5
SOXTCSF12A8AE4628A,hip hop,en,1,8,7,3
SOCJFRN12A8AE459BF,roots reggae,en,5,4,6,5
SOZZQBH12A6D4FAFD8,blues-rock,en,6,7,5,8
SOIIGWW12A81C23437,other,en,1,8,1,6
SOMORZB12AB0188412,other,en,4,5,2,7
SOIXLZQ12AB018CE35,other,en,9,6,8,0
SOWMWFG12AB017F371,other,en,0,1,2,7
SOEMGOC12AB018790A,other,en,8,6,2,4
SOGALXT12A8C1332F5,other,en,5,7,1,5
SOESTLC12A58A767BC,other,en,8,6,6,7
SOKNRNY12A8C143B32,other,en,9,4,6,0
SOROJLB12A81C2178B,latin jazz,en,2,9,2,1
SOCMUOM12AC90730BB,other,en,5,4,8,0
SOGRXSE12A6D4FB47C,other,en,7,3,3,8
SOBLURN12AB018064A,other,en,0,0,2,0
SOAGAFW12AB0181E97,other,en,4,7,8,5
SOWREHW12AB0186FE8,other,en,9,2,7,6
SOBUKEN12AB018CEA2,ccm,en,4,5,0,1
SOQWQSK12AB0180210,other,en,1,8,1,7
SOJFAXW12AB018D3BE,other,en,3,1,7,8
SOQTLMB12A58A7DBFF,other,en,7,3,8,8
SOZLSQF12AB01852C1,other,en,9,4,6,5
SOIDLER12A81C21607,progressive house,en,5,3,3,9
SOMZIPX12B34F32E77,other,en,5,4,3,1
SOAEQKJ12A58A761EA,gangster rap,en,9,4,6,9
SOPAQJH12AB018BAFC,other,en,5,8,8,7
SODUOQU12A58A7D2A8,other,en,8,8,5,6
SOSLDDI12AB0180835,other,en,9,4,6,5
SOAZGGS12A8AE457F4,dance pop,en,5,0,4,1
SOCQEJA12AB0187390,ccm,en,4,5,0,9
SOCMHVU12A8C13A274,other,en,0,0,4,1
SOKPMSE12A8C135993,other,en,3,1,4,8
