song_id,artist_name,title,tempo,loudness,duration,cluster
,DCS,Tu Hi Tu Sada,0,0,305.3971,1
,Singing Melody,Someone To Hold,0,0,214.90893,2
,GWAR,Let's Blame The Lightman,0,0,189.57016,2
,Bill & Gloria Gaither,He Will Lead His Children Home,0,0,162.06322,0
,Sick Puppies,Master Of The Universe,0,0,212.92363,2
,NOFX,My Heart Is Yearning,0,0,143.64689,0
,Willie Clancy,Air: My Lagan Love,0,0,166.922,0
,The Sun Harbor's Chorus-Documentary Recordings,America the Beautiful,0,0,206.91546,2
,Gabinete Caligari,Viaje Al Averno,0,0,169.69098,0
,Muse,Exogenesis: Symphony Part 1 [Overture],0,0,258.42893,2
,Gran Coquivacoa,Son Sabroso,0,0,270.70649,1
,Kraftwerk,Computer Love (2009 Digital Remaster),0,0,399.33342,1
,Andreas Dorau,Das Telefon sagt Du,0,0,231.10485,2
,Placebo,Hardly Wait,0,0,180.13995,2
,James Newton Howard,The Burp Heard 'Round The World,0,0,110.52363,0
,Chris Clark,Tyre,0,0,71.99302,0
,FFH,Great Big Problem,0,0,264.07138,2
,Gary Nichols,Paper Doll,0,0,162.19383,0
,John D. Loudermilk,Brown Girl,0,0,252.682,2
,Pablo Montero,La Copa Grande,0,0,189.57016,2
,Móveis Coloniais de Acaju,Perca peso,0,0,320.05179,1
,Tonic,Where Do I Fit,0,0,184.68526,2
,Jay Pérez,Ojitos Dormilones,0,0,204.66893,2
,Dave Hollister,Bad When U Broke,0,0,209.55383,2
,The Grip Weeds,Changed,0,0,314.14812,1
,Kenny Rogers,The Son Of Hickory Holler's Tramp,0,0,188.96934,2
,Andy & Lucas,Amores Cobardes,0,0,234.63138,2
,Glen Campbell And Bobbie Gentry,Mornin' Glory,0,0,183.11791,2
,Maurane,Juste Une Petite Fille,0,0,263.67955,2
,Los Chichos,El Te Daba Mala Vida,0,0,221.23057,2
,Beatnuts featuring dead prez and Cheryl Pepsi Riley,Look Around featuring dead prez and Cheryl Pepsi Riley,0,0,318.56281,1
,Michael Bloomfield,Let the People Dance,0,0,180.45342,2
,Sonny Terry & Brownie McGhee,My Bulldog Blues,0,0,167.02649,0
,La Portuaria,Palabras De Amor(En Vivo),0,0,169.482,0
,Bill Laswell,Don't Lose Control,0,0,258.87302,2
,Jazz Gillum,Little Woman,0,0,183.09179,2
,Boondox,Nothing To Lose,0,0,260.10077,2
,Michael McDonald,Love Can Break Your Heart (LP Version),0,0,296.202,1
,Free,Broad Daylight - The BBC Sessions [Top Gear 17/3/69],0,0,197.56363,2
,Rene Touzet,Mi Son Maracaibo,0,0,288.33914,1
,Aerosmith,Angel,0,0,335.33342,1
,Crazy Horse,Scratchy (Takes 1-3 / bonus track),0,0,732.39465,3
,Hiram Bullock,Voodoo Chile,0,0,502.69995,3
,Paul Taylor / Terry Dexter,Long Distance Relationship,0,0,270.21016,1
,Baroness,Grad,0,0,354.79465,1
,Serpentine,Rainbow Ride,0,0,285.70077,1
,Andreas Dorau,So ist das nun mal,0,0,395.17995,1
,Bukue One,Ready Now,0,0,239.38567,2
,Lee Ritenour,Captain Fingers,0,0,444.81261,3
,Rise Against,State Of The Union,0,0,139.17995,0
,Lee Ritenour / Jeff Mironov,A Little Bit Of This And A Little Bit Of That,0,0,307.04281,1
,Headhunter,Signs Of Insanity,0,0,277.81179,1
,Helmet,Your Head,0,0,200.75057,2
,Sam Butera & The Witnesses,Perdido (1999 Digital Remaster),0,0,148.06159,0
,Britney Spears,Everytime,0,0,206.81098,2
,Crazy Horse,Dance_ Dance_ Dance  (Album Version),0,0,133.3024,0
,Dine et Déon,Géraldine,0,0,113.57995,0
,DJ Nasty,Buy You A Drink,0,0,236.56444,2
,Shaman,For Tomorrow (live),0,0,404.06159,1
,Amalia Avgoustaki,Dimitroula,0,0,182.17751,2
,Santana,With A Little Help From My Friends,0,0,246.7522,2
,Ray Sandoval,A La Naturaleza,0,0,377.70404,1
,Martin Denny,Burma Train Change,0,0,175.75138,0
,K-OS,Clap Ur Handz,0,0,80.53506,0
,Broadcast,One Hour Empire,0,0,102.94812,0
,Blue October,My Never,0,0,225.67138,2
,France D'Amour,Ma soeur,0,0,226.06322,2
,Intars Busulis,???????,0,0,200.46322,2
,Fiona,No More Lonely Nights,0,0,227.5522,2
,Carl Crack,Dogon,0,0,256.70485,2
,Ray Charles,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),0,0,87.06567,0
,Teena Marie,Light,0,0,78.96771,0
,X,Motel Room In My Bed (LP Version),0,0,160.07791,0
,Jimi Hendrix,Fire,0,0,192.23465,2
,Sylvester Weaver,Guitar Rag,0,0,181.18485,2
,Phil Collins,Welcome,0,0,216.92036,2
,Mindless Self Indulgence,Never Wanted to Dance (Live In London),0,0,222.14485,2
,Jedi Mind Tricks,Brute Force II,0,0,240.06485,2
,Skeeter Davis,He Says The Same Things To Me,0,0,168.48934,0
,Crazy Horse,E se tu lontana sei,0,0,191.65995,2
,Brian Free & Assurance,Emmaus,0,0,243.80036,2
,Dream Warriors,Sound Clash,0,0,262.19057,2
,Skeeter Davis,Foggy Mountain Top,0,0,160.7571,0
,Bob Marley,Memphis,0,0,177.71057,2
,Groucho Marx,Selling Jolson A Baseball Team,0,0,586.70975,3
,The Fray,Vienna,0,0,231.07873,2
,Memphis La Blusera,Hoy Es Hoy,0,0,243.46077,2
,Tito Puente,Mambo Suavecito,0,0,178.46812,2
,Alceu Valença,Sete Desejos,0,0,205.87057,2
,The In Crowd / Jah Stitch,Baby My Love,0,0,476.9171,3
,Pursuit Of Happiness,Hard To Laugh,0,0,159.60771,0
,Xmilk,Why,0,0,100.8322,0
,Frankee,Gotta Man,0,0,149.99465,0
,SAF,Skopska situacija,0,0,317.54404,1
,Jane Winther,Deep Voices,0,0,164.98893,0
,Operator,Soulcrusher (Amended Album Version),0,0,213.55057,2
,Williamson,Time You'll Never Get Back,0,0,354.06322,1
,Mario Rosenstock,Smoke,0,0,44.19873,0
,Gym Class Heroes,New Friend Request (Amended Version),0,0,254.51057,2
,Jape Squad,Bus Monkeys,0,0,267.33669,1
,Chris Farlowe,Paint It Black,0,0,177.57995,2
,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),0,0,541.23057,3
,Sticky Fingaz & Omar Epps,Don't Owe Me Nothin',0,0,142.86322,0
,Gloria De Haven,Diamonds Are A Girl's Best Friend,0,0,110.88934,0
,Avril,The Matter With You (Part I_ Ii_ Iii),0,0,651.59791,3
,Elva Hsiao,Gotta Let It Go,0,0,241.52771,2
,Delbert McClinton,Lose Your Money,0,0,114.31138,0
,Leo Gandelman,Bari Bossa,0,0,222.98077,2
,Herbst9_ Z'ev,Awakening of the Soulless,0,0,245.02812,2
,Britney Spears feat. Pharrell Williams,Boys,0,0,225.48853,2
,Leon Russell,Jambalaya (On The Bayou),0,0,169.35138,0
,Del Tha Funkee Homosapien,Mistadobalina,0,0,257.69751,2
,Rihanna,Good Girl Gone Bad,0,0,208.16934,2
,T.O.K.,Hotta,0,0,190.71955,2
,Mac McAnally,If You Hang Around Long Enough,0,0,183.53587,2
,Francis Lai,La valse du mariage,0,0,123.24526,0
,Bill Laswell,The Gary Selchie - Solas,0,0,132.67546,0
,Thomas Dolby,One Of Our Submarines,0,0,309.57669,1
,Justin,WA-KA-BAM!! (INTRO),0,0,22.33424,0
,Slim Whitman,As You Take A  Walk Through My Mind,0,0,192.73098,2
,Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,0,0,235.65016,2
,Martha Wainwright,Comin' Tonight,0,0,209.60608,2
,Mance Lipscomb,Motherless Children (Remastered Version) (Take 2),0,0,180.03546,2
,Randy Travis,On The Other Hand (Remastered Album Version),0,0,187.53261,2
,Raphaël,Le Petit Train (Mixé Par Mark Plati),0,0,211.01669,2
,Barbara Lusch,Now_ Baby_ or Never,0,0,259.73506,2
,Ini Kamoze,Goodness & Mercy,0,0,236.56444,2
,Sugar Minott,Walking Dub,0,0,192.15628,2
,Harvey Averne,Why Can't We Really Be Free,0,0,185.20771,2
,Dntel,A Machine and a Memory Keeps You Alive,0,0,252.86485,2
,The Stooges,T.V. Eye (Take 3),0,0,328.9073,1
,David Meece,Some People They Never Believe (LP Version),0,0,203.83302,2
,Unearth,Fuel the Fire,0,0,222.27546,2
,Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),0,0,743.36608,3
,Geggy Tah,Gina,0,0,165.40689,0
,Ray Charles,Let's Go,0,0,160.93995,0
,Loretta Lynn,I Can't Feel You Anymore,0,0,195.3171,2
,Joe Rogan,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",0,0,217.10322,2
,Mista,I'll Sweat You (LP Version),0,0,253.41342,2
,Los Fabulosos Cadillacs,El Mensaje Soy Yo,0,0,171.10159,0
,PMD,The Awakening (Clean),0,0,214.02077,2
,Mandi,Pieni Maailma,0,0,200.59383,2
,Irreversíveis,Os Dois Irreversíveis,0,0,254.82404,2
,Laurindo Almeida,Pega Joso,0,0,201.03791,2
,The Color Red,Cleansing,0,0,216.05832,2
,Gold City,It Came Upon The Midnight Clear,0,0,173.66159,0
,Foo Fighters,X-Static,0,0,253.49179,2
,U2,Vertigo,0,0,451.44771,3
,Jim Bryson,Somewhere Else,0,0,232.80281,2
,Curtis Mayfield,This Year (ReMastered),0,0,225.67138,2
,Tom Cochrane,What's In You?,0,0,227.60444,2
,Alain Morisod,Besame Mucho,0,0,245.44608,2
,Information Society,More to This,0,0,233.42975,2
,Roy Drusky,Country Rose,0,0,138.84036,0
,Marcie Blane,Ragtime Sound,0,0,138.29179,0
,Ms. Dynamite,Mr. Prime Minister,0,0,286.32771,1
,Kali,Ponto,0,0,349.83138,1
,Andy Russell,I Love You And You Love Me,0,0,156.94322,0
,John Brown,Party In The Burbs,0,0,151.27465,0
,Blink-182,A New Hope,0,0,225.12281,2
,Little Freddie King,Bus Station Blues (Live),0,0,443.55873,3
,Selena,Como La Flor (2005 Re-mastering) (Live),0,0,329.58649,1
,Vickie Winans,Great Is Thy Faithfulness,0,0,287.03302,1
,Baroness,The Sweetest Curse,0,0,270.52363,1
,KALIMBA,Volcán,0,0,352.67873,1
,Ini Kamoze,Here Comes The Hotstepper,0,0,248.92036,2
,Ill Nino,What You Deserve (Album Version),0,0,180.50567,2
,The Real Kids,Can't Shake That Girl,0,0,148.06159,0
,Ayo,I Love You,0,0,229.25016,2
,Green Day,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),0,0,340.79302,1
,Alice In Chains,Lesson Learned,0,0,256.522,2
,DMX / Eve / Jadakiss,We're Back,0,0,265.22077,2
,Donny Hathaway,This Christmas (LP Version),0,0,231.18322,2
,De La Ghetto,Es dificil,0,0,280.45016,1
,Two Man Advantage,The Sweep,0,0,50.83383,0
,Chico,Curvy Cola Bottle Body,0,0,332.01587,1
,Bobby Darin,(I Heard That) Lonesome Whistle,0,0,163.52608,0
,9th Wonder featuring Defcon_ Phonte,Almost Genuine,0,0,289.54077,1
,Wailing Souls,Very Well,0,0,214.38649,2
,Kitaro,Village Attack/ The Arrest,0,0,81.50159,0
,Architecture In Helsinki,Heart it Races (Frank Tetaz Remix),0,0,345.75628,1
,Melt Banana,Talk Like POP,0,0,51.61751,0
,SKOLD vs. KMFDM,Alkohol,0,0,327.88853,1
,Ayo,Complain,0,0,212.71465,2
,Kid Sister,Daydreaming [Jakwob Remix],0,0,277.2371,1
,Richard Galliano,L'insidieuse (Live),0,0,309.65506,1
,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],0,0,280.13669,1
,Pursuit Of Happiness,Forbidden Fruit,0,0,196.49261,2
,Rise Against,Everchanging,0,0,260.8322,2
,Sizzla,Too much informa,0,0,203.96363,2
,Helen Love,So Hot,0,0,81.97179,0
,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),0,0,757.99465,3
,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),0,0,340.11383,1
,Beatnuts,Monster For Music,0,0,170.52689,0
,Mons Leidvin Takle,Dansende Foran Speilet,0,0,120.92036,0
,Public Image Ltd,Ease,0,0,492.30322,3
,Kings Of Leon,Knocked Up,0,0,466.65098,3
,Selena,Ven Conmigo/Perdoname (Live),0,0,388.51873,1
,Claire Hamill,If You'd Only Talk To Me (Bonus Track),0,0,205.42649,2
,Los Originales De San Juan,Librado Maldonado,0,0,263.6273,2
,Precious Bryant,Dark Angel,0,0,193.72363,2
,Sister Hazel,Walls And Cannonballs (Album),0,0,195.36934,2
,J.J. Cale,Trouble In The City,0,0,202.94485,2
,Black Flag,Crass Commercialism,0,0,1030.19057,4
,John Frizzell,No Unexpected Guests,0,0,133.19791,0
,Brooke Valentine,Taste Of Dis (Explicit Version),0,0,261.53751,2
,Krystof,Prvni vesela,0,0,262.55628,2
,Dropkick Murphys,Bloody Pig Pile (Live),0,0,196.72771,2
,Extasick,Misanthrope,0,0,134.03383,0
,Jeanie Lambe & The Danny Moss Quartet,Saturday Night Is The Loneliest Night In The Week,0,0,152.0322,0
,State of Chaos,CHAOS INTRO,0,0,176.90077,0
,Pat Travers,As My Fire Flies,0,0,152.99873,0
,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,0,0,158.82404,0
,UFO,Chains Chains (Live In Hammersmith),0,0,212.61016,2
,Nelson Ned,A Mi No Me Importa,0,0,200.48934,2
,SNOWPATROL,We Wish You A Merry Christmas,0,0,233.03791,2
,Jason Miles,Brighton by the Sea,0,0,269.40036,1
,Orquesta Aragón,Ven Morena,0,0,173.68771,0
,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),0,0,188.39465,2
,Die Fantastischen Vier,Böse,0,0,149.99465,0
,Yung Joc,BYOB (Explicit Album Version),0,0,193.64526,2
,Hot Chip,Ass Attack (Four Tet Remix),0,0,181.02812,2
,Gal Costa,Canta Brasil,0,0,193.35791,2
,Shelby Lynne,Old Times Sake,0,0,290.97751,1
,James Taylor,Steamroller Blues,0,0,324.85832,1
,Der Moderne Man,Heute,0,0,183.30077,2
,Tora Tora,Wasted Love,0,0,229.8771,2
,Franz Ferdinand,Eleanor Put Your Boots On,0,0,195.13424,2
,Jeff Beck,A Day In The Life (Album Version),0,0,286.27546,1
,Kathy Mattea,Sally In the Garden,0,0,44.64281,0
,Taboo,Sous la Tour Eiffel,0,0,301.71383,1
,Alan Silvestri,The Joes Mobilize,0,0,504.05832,3
,Zeromancer,Ammonite,0,0,362.31791,1
,Sylvia Patricia,Marca de Amor Não Sai,0,0,259.34322,2
,Byther Smith,So Unhappy,0,0,269.7922,1
,Dusminguet,San Cristobal,0,0,199.13098,2
,Regina Belle,If I Ruled The World,0,0,274.80771,1
,Sunnyland Slim,I Got To Quit My Baby,0,0,147.77424,0
,Rudolph Valentino,Kashmiri Love Song,0,0,184.73751,2
,Gordon Jenkins,Don't Cry_ Joe,0,0,190.48444,2
,Marcus Miller,Your Amazing Grace (feat. Raul Midón),0,0,409.05098,3
,Chaotica,Lobotomy,0,0,243.25179,2
,Claire Hamill,To The Stars,0,0,123.71546,0
,Neil Innes,Lie Down And Be Counted (2007 Digital Remaster),0,0,190.74567,2
,Elvin Bishop,Party Til The Cows Come Home,0,0,254.56281,2
,Lara & The Gumbo Lickers,The tears I cried,0,0,232.85506,2
,Siouxsie,Into A Swan,0,0,234.55302,2
,Abysmal Dawn,Compulsory Resurrection,0,0,250.3571,2
,1. Futurologischer Congress,La Excursion,0,0,107.49342,0
,Asleep At The Wheel,Big Balls And Cow Town,0,0,251.37587,2
,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],0,0,43.36281,0
,Backstreet Boys,Larger Than Life,0,0,236.25098,2
,Trafik,Salt In NYC,0,0,424.12363,3
,Kenny G featuring Daryl Hall,Baby Come To Me,0,0,236.93016,2
,Glad,Blessed Assurance,0,0,270.602,1
,Eddie Calvert,Erica (2005 Digital Remaster),0,0,138.63138,0
,Christos Dantis,Den Pai Alo,0,0,243.82649,2
,John Davis,Knocked Out Of The Park,0,0,183.17016,2
,David Martin,It Wont Be Christmas,0,0,241.47546,2
,Casual,OAKtown,0,0,259.44771,2
,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,0,0,111.62077,0
,Richard Galliano,L' Envers Du Décor,0,0,261.74649,2
,The Stolen Minks,I Hate You,0,0,56.42404,0
,Daath,From The Blind (LP Version),0,0,230.86975,2
,STEVE CAMP,Song For Mom (LP Version),0,0,296.14975,1
,All Time Low,Shameless,0,0,221.67465,2
,Debbie Davies,Little Sister,0,0,225.67138,2
,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),0,0,166.16444,0
,Regina Belle,Quiet Time,0,0,307.33016,1
,Jay Tee & Baby Bash,All Over Me,0,0,203.67628,2
,Brian Dullaghan,And I Love You So,0,0,212.94975,2
,Owl City,Panda Bear,0,0,187.6371,2
,Mary Black,Turning Away,0,0,293.92934,1
,Satan's Host,Metal from Hell...22nd Century,0,0,332.7473,1
,Aaron Watson,Rollercoaster Ride,0,0,217.39057,2
,The Impressions,The Girl I Find (LP Version),0,0,159.29424,0
,Barbarito Diez,Flores Negras,0,0,183.43138,2
,Leonard Kwan,Hawaiian Chimes,0,0,170.31791,0
,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),0,0,215.53587,2
,The Hit Factory,Im Moving On,0,0,234.70975,2
,Les Hurlements D'leo,L'accordéoniste,0,0,182.04689,2
,Charanga Forever,Tumba Tumba,0,0,367.43791,1
,True Believers,Turn Around,0,0,361.53424,1
,Taint,Hex Breaker,0,0,281.46893,1
,Zuzu Bollin,Why don't you eat where you slept last night ?,0,0,175.90812,0
,VHS Or Beta,The Melting Moon (Edit),0,0,224.20853,2
,Olov Johansson_ Catriona Mckay,Rain / Ekoln,0,0,469.68118,3
,Tha Chamba,Korrupted - Remix,0,0,281.75628,1
,Jack Orsen & Taktlo$$,Sex Objekt,0,0,200.51546,2
,Fruko Y Sus Tesos,A La Memoria Del Muerto,0,0,261.90322,2
,Circular,Mother,0,0,59.89832,0
,The Bucketheads,Sayin' Dope,0,0,365.71383,1
,Eddie Boyd,I'm Sitting Here Waiting,0,0,203.36281,2
,Kinky,My Bonnie Lies Over the Ocean,0,0,101.14567,0
,The Real Kids,Now You Know,0,0,222.11873,2
,Hatebreed,As Diehard As They Come (Album Version),0,0,136.95955,0
,The Police,When The World Is Running Down_ You Make The Best Of What's Still Around,0,0,216.42404,2
,Shriekback,Reason With The Beast,0,0,113.60608,0
,Jackie Edwards,So Jah Seh,0,0,256.62649,2
,Michael Card,Joy In The Journey (The Final Word Album Version),0,0,182.72608,2
,Amy Winehouse,Stronger Than Me,0,0,256.10404,2
,George Lopez,Only For The Young,0,0,345.23383,1
,Leila Chicot,Medley Leïla Chico,0,0,293.27628,1
,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,The Hustle,0,0,334.78485,1
,Ensiferum,Warrior's Quest,0,0,291.02975,1
,Azis,Anti Geroi,0,0,281.88689,1
,Richard Galliano,Chorinho Pra Ele (Live),0,0,197.17179,2
,The Cosmosamatics,Serene,0,0,338.36363,1
,Les Hou-Lops,T'as 16 ans demain,0,0,122.69669,0
,The Pharcyde,Italian For Goodbye (skit),0,0,11.59791,0
,Gregory Isaacs,Lady Of Your Calibre,0,0,221.83138,2
,Bobby Hutcherson,Recorda-Me,0,0,352.57424,1
,Bitter End,Living Hell,0,0,282.43546,1
,Gwen Stefani,Harajuku Girls,0,0,290.55955,1
,Marc Shaiman,City Slickers,0,0,149.86404,0
,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),0,0,326.00771,1
,Wilks,Music is what we love,0,0,261.51138,2
,40 Grit,Intro,0,0,75.67628,0
,Line Renaud,Der Kleine Dompfaff,0,0,152.92036,0
,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,0,0,305.162,1
,Luna Orbit Project,Midnight Star,0,0,335.51628,1
,Lupe Fiasco,Streets On Fire (Explicit Album Version),0,0,279.97995,1
,Steve Morse,Prognosis,0,0,363.85914,1
,Danilo Perez,Native Soul,0,0,197.19791,2
,Ethel Merman,Small World,0,0,135.31383,0
,Natural Elements,Mayday,0,0,338.1024,1
,Lisa Lynne,Lake Of Dreams,0,0,298.10893,1
,Story Of The Year,Swallow The Knife (Live) (Segue),0,0,75.57179,0
,Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,0,0,221.30893,2
,Neil Sedaka,Because Of You,0,0,170.84036,0
,Metallica,Hit The Lights,0,0,252.3424,2
,Mötley Crüe,Get It For Free,0,0,254.01424,2
,T-Bone,Don't Tell Me,0,0,229.09342,2
,Jude Taylor & His Burning Flames,The Thrill Is Gone,0,0,260.46649,2
,Bill Douglas,Karuna,0,0,331.07546,1
,The Red Telephone,Have You Seen Her,0,0,273.55383,1
,The Radio Dept.,Closing Scene,0,0,256.02567,2
,Sui Generis,Cancion Para Mi Muerte,0,0,234.52689,2
,M.I.K.E.,Fuego Caliente,0,0,514.7424,3
,DJ Spinn featuring Traxman,Lil Mama Getdown,0,0,195.49995,2
,Placebo,Slave To The Wage,0,0,246.96118,2
,Willie Rosario,Un Tipo Como Yo,0,0,281.41669,1
,Canis Dirus,A Somber Wind from a Distant Shore (Album),0,0,722.20689,3
,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,0,0,203.75465,2
,Rummage,Megatrend,0,0,178.12853,2
,Shakira,Pienso En Ti,0,0,148.1922,0
,David Summers,Las Murallas De Jericó,0,0,321.33179,1
,Vickie Winans,Little Timmy,0,0,358.71302,1
,Adr Lavey,In The Name of the Father,0,0,194.45506,2
,Maysa,This Time I'll Be Sweeter,0,0,230.3473,2
,Antonis Remos,To Agalma,0,0,140.64281,0
,La Portuaria,Marcando El Ritmo Al Caminar,0,0,132.25751,0
,Cache Cache,Only Do for Love,0,0,245.49832,2
,Percy Faith And His Orchestra,Damisela Encantadora,0,0,152.13669,0
,Stars Like Fleas,You Are My Memoir,0,0,264.51546,2
,Gaetano Donizetti,Donizetti: Roberto Devereux: L'ore trascorrono...,0,0,206.68036,2
,David Hudson,Arrival,0,0,320.91383,1
,Justin,Erica,0,0,149.49832,0
,DJ Slugo,Whip It,0,0,199.20934,2
,Commissioned,You Can Always Come Home,0,0,342.83057,1
,THE CHIFFONS,Doctor Of Hearts (Album Version),0,0,166.922,0
,S. Solis y Orquesta,La Vida En Rosa,0,0,182.20363,2
,Beenie Man Featuring Wyclef And Redman,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),0,0,228.04853,2
,Commander Cody And His Lost Planet Airmen,Crying Time,0,0,188.70812,2
,Dee Clark,Little Bitty Pretty One,0,0,141.19138,0
,Simon & Garfunkel,Citizen Of The Planet,0,0,194.35057,2
,Joi,The Blessing,0,0,333.24363,1
,Cauterize,Shooting Stars,0,0,240.43057,2
,Laurie Berkner,The Cookie Bakers of the Night,0,0,233.45587,2
,Nights Like These,Ghost Town Rituals (Album Version),0,0,305.89342,1
,A Static Lullaby,Rattlesnake!,0,0,213.49832,2
,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),0,0,474.61832,3
,John Wesley_ John Wesley,Disappeared,0,0,351.08526,1
,Maurice Larcange,Un Peu D'Amour Et D'Amitié,0,0,215.37914,2
,Oasis,Morning Glory,0,0,301.92281,1
,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],0,0,658.02404,3
,Jauida,I don't Want to Be Alone Tonight,0,0,269.76608,1
,Stew,Tomorrow Gone,0,0,179.9571,2
,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,0,0,135.52281,0
,Tom Petty,A Higher Place (Album Version),0,0,236.17261,2
,Bombay Rockers,Wild Rose (Back 2 Basics Mix),0,0,230.71302,2
,Mitch Ryder,Jenny Take a Ride,0,0,207.43791,2
,Pucho & His Latin Soul Brothers,Got My Mojo Workin,0,0,338.23302,1
,Gloriana,Clementina Santafè,0,0,153.33832,0
,Soul Mekanik,Get Your Head Stuck On Your Neck,0,0,45.66159,0
,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,0,0,511.16363,3
,Chase & Status,Ten Tonne,0,0,337.68444,1
,Blingtones,Sonnerie lalaleulé hi houuu,0,0,29.54404,0
,Los Manolos,Rumba De Barcelona,0,0,218.38322,2
,Steel Rain,Loaded Like A Gun,0,0,173.19138,0
,Jinx,Kutt Free (DJ Volume Remix),0,0,407.37914,3
,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,0,0,215.82322,2
,Christina Aguilera,Pero Me Acuerdo De Tí,0,0,266.73587,2
,Scar Symmetry,The Illusionist,0,0,271.5424,1
,Sonia Dersion,Urgence,0,0,269.87057,1
,A Static Lullaby,God Bless You (Goddamn it),0,0,237.42649,2
,Oztara,La Route Est Belle,0,0,207.51628,2
,Headhunter,Trapped In Reality,0,0,312.76363,1
,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix),0,0,217.41669,2
,Luar Na Lubre,Terra,0,0,251.81995,2
,The Johnny Otis Orchestra,Cry Baby,0,0,182.15138,2
,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),0,0,288.36526,1
,Creedence Clearwater Revived,Have You Ever Seen The Rain,0,0,257.59302,2
,Elmore James,Dumb Woman Blues,0,0,191.13751,2
,The Cosmosamatics,12 Seasons of Love,0,0,515.97016,3
,B.A.D.,Interlude,0,0,102.03383,0
,Eighteen Visions,Our Darkest Days,0,0,172.19873,0
,George Harrison,Hear Me Lord (2001 Digital Remaster),0,0,359.73179,1
,Bobbie Gentry,Courtyard,0,0,177.57995,2
,Jackson United,Undertow,0,0,204.93016,2
,Weezer,Don't Let Go,0,0,180.97587,2
,Boots Randolph,Lonely Street,0,0,150.20363,0
,Rising Lion,Letting You Back In,0,0,280.45016,1
,Greater Vision,Everyone_ Everywhere_ Everytime,0,0,223.76444,2
,Anti-Flag,This Is NOT a Crass Song,0,0,359.6273,1
,Alfredo Gutiérrez,El niño de la calle,0,0,130.16771,0
,Bobby Vee,What To Do Crying Waiting Hoping Learning The Game,0,0,227.05587,2
,Hysterie,Imagination,0,0,389.642,1
,Robben Ford,Something For The Pain,0,0,298.37016,1
